product_name,price,source,product_url,image_url
6 Plus 64GB (Space Grey) of Apple Clean Condition,Rs. 20900,olx.in,https://www.olx.in/item/6-plus-64gb-space-grey-of-apple-clean-condition-ID1ds8Xp.html#bfa8b9c7d1,https://apollo-singapore.akamaized.net/v1/files/ok4gowquz8963-IN/image;s=144x108;in_;slot=2;filename=ok4gowquz8963-IN_.jpg
Apple airpods indian. 3month old. 100% condition.,Rs. 10000,olx.in,https://www.olx.in/item/apple-airpods-indian-3month-old-100-condition-ID1miHZN.html#bfa8b9c7d1,https://apollo-singapore.akamaized.net/v1/files/zt7ul03fifbn3-IN/image;s=144x108;in_;slot=1;filename=zt7ul03fifbn3-IN_.jpg
Apple iPad 4th gen 32GB WiFi + Cellular in Clean,Rs. 17900,olx.in,https://www.olx.in/item/apple-ipad-4th-gen-32gb-wifi-cellular-in-clean-ID1lSqWw.html#bfa8b9c7d1,https://apollo-singapore.akamaized.net/v1/files/3qtf5zyq5ym83-IN/image;s=144x108;in_;slot=1;filename=3qtf5zyq5ym83-IN_.jpg
Apple iPhone SE 64GB internal 2 month old 10,Rs. 10000,olx.in,https://www.olx.in/item/apple-iphone-se-64gb-internal-2-month-old-10-ID1miSbD.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/9pdfpeee26uj2-IN/image;s=144x108;in_;slot=1;filename=9pdfpeee26uj2-IN_.jpg
apple i phone x 256gb rom refurbished mobile,Rs. 16000,olx.in,https://www.olx.in/item/apple-i-phone-x-256gb-rom-refurbished-mobile-ID1miS49.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/96jdxol0ako33-IN/image;s=144x108;in_;slot=1;filename=96jdxol0ako33-IN_.jpg
apple all model all unlocked fingerprint 64gb internal at cod,Rs. 14500,olx.in,https://www.olx.in/item/apple-all-model-all-unlocked-fingerprint-64gb-internal-at-cod-ID1miS2F.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/5s3k33ltq2rw-IN/image;s=144x108;in_;slot=1;filename=5s3k33ltq2rw-IN_.jpg
Original Apple iPhone X 64GB 3 month old 9 month,Rs. 60500,olx.in,https://www.olx.in/item/original-apple-iphone-x-64gb-3-month-old-9-month-ID1miRYh.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/wxddmki71o381-IN/image;s=144x108;in_;slot=1;filename=wxddmki71o381-IN_.jpg
new apple i phone 128gb rom 4gb ram at low prices with cod,Rs. 17500,olx.in,https://www.olx.in/item/new-apple-i-phone-128gb-rom-4gb-ram-at-low-prices-with-cod-ID1miRWP.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/aluzxdle4ols1-IN/image;s=144x108;in_;slot=1;filename=aluzxdle4ols1-IN_.jpg
Apple 7 plus 32 GB jet black bill box all,Rs. 30555,olx.in,https://www.olx.in/item/apple-7-plus-32-gb-jet-black-bill-box-all-ID1miRUW.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/15103xozcna41-IN/image;s=144x108;in_;slot=1;filename=15103xozcna41-IN_.jpg
apple i mac 21.5 ultra slim 2012,Rs. 70000,olx.in,https://www.olx.in/item/apple-i-mac-21-5-ultra-slim-2012-ID1miRM9.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/w9zu23kivanq2-IN/image;s=144x108;in_;slot=1;filename=w9zu23kivanq2-IN_.jpg
apple i phone 64gb rom and 3gb ram at low prices cod available,Rs. 16000,olx.in,https://www.olx.in/item/apple-i-phone-64gb-rom-and-3gb-ram-at-low-prices-cod-available-ID1miRFB.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/c5yqh9itz62o2-IN/image;s=144x108;in_;slot=1;filename=c5yqh9itz62o2-IN_.jpg
Apple iphone 6s,Rs. 16000,olx.in,https://www.olx.in/item/apple-iphone-6s-ID1miRBZ.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/mzboa2ace0ur3-IN/image;s=144x108;in_;slot=1;filename=mzboa2ace0ur3-IN_.jpg
Apple iPhone SE 64 GB internal 2 month old 10,Rs. 10000,olx.in,https://www.olx.in/item/apple-iphone-se-64-gb-internal-2-month-old-10-ID1miRCp.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/719g4i7etdh1-IN/image;s=144x108;in_;slot=1;filename=719g4i7etdh1-IN_.jpg
new apple i phone 128gb rom 4gb ram at low prices with cod,Rs. 14500,olx.in,https://www.olx.in/item/new-apple-i-phone-128gb-rom-4gb-ram-at-low-prices-with-cod-ID1miRzB.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/whzta04hr4uw1-IN/image;s=144x108;in_;slot=1;filename=whzta04hr4uw1-IN_.jpg
"Apple Macbook Air 13"" 1.6Ghz i5/128GB SSD/4GB RAM -34990/-",Rs. 34990,olx.in,https://www.olx.in/item/apple-macbook-air-13-1-6ghz-i5-128gb-ssd-4gb-ram-34990-ID1miRzW.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/bd6p03a85g4h2-IN/image;s=144x108;in_;slot=1;filename=bd6p03a85g4h2-IN_.jpg
apple i phone 128gb internal unlocked model are avialable with cod yes,Rs. 16000,olx.in,https://www.olx.in/item/apple-i-phone-128gb-internal-unlocked-model-are-avialable-with-cod-yes-ID1miRow.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/ioowz1rvx5ap3-IN/image;s=144x108;in_;slot=1;filename=ioowz1rvx5ap3-IN_.jpg
apple all model all unlocked fingerprint 64gb internal at cod,Rs. 15000,olx.in,https://www.olx.in/item/apple-all-model-all-unlocked-fingerprint-64gb-internal-at-cod-ID1miRd7.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/m3hx2m1p1s2r1-IN/image;s=144x108;in_;slot=1;filename=m3hx2m1p1s2r1-IN_.jpg
apple i phone 64gb rom and 3gb ram at low prices cod available,Rs. 16000,olx.in,https://www.olx.in/item/apple-i-phone-64gb-rom-and-3gb-ram-at-low-prices-cod-available-ID1miRa1.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/6si25q69ii1g3-IN/image;s=144x108;in_;slot=1;filename=6si25q69ii1g3-IN_.jpg
apple upgrade best mobile 128gb rom with cod,Rs. 17000,olx.in,https://www.olx.in/item/apple-upgrade-best-mobile-128gb-rom-with-cod-ID1miR2t.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/gae7qm8gmj022-IN/image;s=144x108;in_;slot=1;filename=gae7qm8gmj022-IN_.jpg
apple i phone all top model ios version cod available,Rs. 17000,olx.in,https://www.olx.in/item/apple-i-phone-all-top-model-ios-version-cod-available-ID1miQZN.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/hf06vweh7dn01-IN/image;s=144x108;in_;slot=1;filename=hf06vweh7dn01-IN_.jpg
Apple 7 plus 128 GB Jet black bill box earphone,Rs. 39500,olx.in,https://www.olx.in/item/apple-7-plus-128-gb-jet-black-bill-box-earphone-ID1miQTR.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/ffddg0lqlf7p2-IN/image;s=144x108;in_;slot=1;filename=ffddg0lqlf7p2-IN_.jpg
9999.72.8986 Apple iphone 6 gold colour 16 gb in,Rs. 15900,olx.in,https://www.olx.in/item/9999-72-8986-apple-iphone-6-gold-colour-16-gb-in-ID1miQCF.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/0adkqwp9fwlv2-IN/image;s=144x108;in_;slot=1;filename=0adkqwp9fwlv2-IN_.jpg
Apple wirles brand new Earpods full accessories excellent condition,Rs. 7000,olx.in,https://www.olx.in/item/apple-wirles-brand-new-earpods-full-accessories-excellent-condition-ID1miQBX.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/5uprh0wxargf2-IN/image;s=144x108;in_;slot=1;filename=5uprh0wxargf2-IN_.jpg
Apple iPhone 6s 64 GB bill box charger all kit,Rs. 18389,olx.in,https://www.olx.in/item/apple-iphone-6s-64-gb-bill-box-charger-all-kit-ID1miQvJ.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/gxdzjwg5ghn43-IN/image;s=144x108;in_;slot=1;filename=gxdzjwg5ghn43-IN_.jpg
Apple silver X 64GB bill box charger earphone,Rs. 60000,olx.in,https://www.olx.in/item/apple-silver-x-64gb-bill-box-charger-earphone-ID1miQjB.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/vq1oknuyo5fj3-IN/image;s=144x108;in_;slot=1;filename=vq1oknuyo5fj3-IN_.jpg
APPLE IPHONE 6s 64GB ROSE GOLD very nice new,Rs. 21500,olx.in,https://www.olx.in/item/apple-iphone-6s-64gb-rose-gold-very-nice-new-ID1lDlNz.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/yekowic4li6m1-IN/image;s=144x108;in_;slot=1;filename=yekowic4li6m1-IN_.jpg
apple i phone 128gb internal unlocked model are avialable with cod yes,Rs. 17000,olx.in,https://www.olx.in/item/apple-i-phone-128gb-internal-unlocked-model-are-avialable-with-cod-yes-ID1miQdP.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/os3dhe4eb7dq1-IN/image;s=144x108;in_;slot=1;filename=os3dhe4eb7dq1-IN_.jpg
Apple I Phone New Model Ios Version 128gb Rom,Rs. 15000,olx.in,https://www.olx.in/item/apple-i-phone-new-model-ios-version-128gb-rom-ID1miQeh.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/f9tckvirumuz2-IN/image;s=144x108;in_;slot=1;filename=f9tckvirumuz2-IN_.jpg
Apple Iphone X 64gb unlocked phone,Rs. 72000,olx.in,https://www.olx.in/item/apple-iphone-x-64gb-unlocked-phone-ID1miP0p.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/gtylysc1490w3-IN/image;s=144x108;in_;slot=1;filename=gtylysc1490w3-IN_.jpg
apple iphone 7 64gb ram 128gb rom rifurbished red top model,Rs. 15000,olx.in,https://www.olx.in/item/apple-iphone-7-64gb-ram-128gb-rom-rifurbished-red-top-model-ID1miQ5p.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/6knyoiplkgev1-IN/image;s=144x108;in_;slot=1;filename=6knyoiplkgev1-IN_.jpg
Refurbished Apple IPhone 6 64 gb l Good condition,Rs. 18420,olx.in,https://www.olx.in/item/refurbished-apple-iphone-6-64-gb-l-good-condition-ID1miQ0B.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/n72c3q0fstj02-IN/image;s=144x108;in_;slot=1;filename=n72c3q0fstj02-IN_.jpg
new apple i phone 128gb rom 4gb ram at low prices with cod,Rs. 16000,olx.in,https://www.olx.in/item/new-apple-i-phone-128gb-rom-4gb-ram-at-low-prices-with-cod-ID1miQ29.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/qctb3ylhcc732-IN/image;s=144x108;in_;slot=1;filename=qctb3ylhcc732-IN_.jpg
Apple I Phone New Model Ios Version 128gb Rom,Rs. 15000,olx.in,https://www.olx.in/item/apple-i-phone-new-model-ios-version-128gb-rom-ID1miPTz.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/6cto1o99n0n72-IN/image;s=144x108;in_;slot=1;filename=6cto1o99n0n72-IN_.jpg
apple i phone all new model ios version cod available,Rs. 17000,olx.in,https://www.olx.in/item/apple-i-phone-all-new-model-ios-version-cod-available-ID1miPQn.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/7ot88i82ks4s3-IN/image;s=144x108;in_;slot=1;filename=7ot88i82ks4s3-IN_.jpg
Apple earphones,Rs. 299,olx.in,https://www.olx.in/item/apple-earphones-ID1miPR3.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/man820swqrw63-IN/image;s=144x108;in_;slot=1;filename=man820swqrw63-IN_.jpg
Redmi Note 5 Pro Apple Laminated With Bill & Box.,Rs. 13500,olx.in,https://www.olx.in/item/redmi-note-5-pro-apple-laminated-with-bill-box-ID1miPMz.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/65q1m1jfq50x1-IN/image;s=144x108;in_;slot=1;filename=65q1m1jfq50x1-IN_.jpg
apple and samsungs all new models are avialable with cod,Rs. 17000,olx.in,https://www.olx.in/item/apple-and-samsungs-all-new-models-are-avialable-with-cod-ID1miPNd.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/iihjh4llbch23-IN/image;s=144x108;in_;slot=1;filename=iihjh4llbch23-IN_.jpg
Original Apple iPhone X 64GB 3 month old 9 month,Rs. 60500,olx.in,https://www.olx.in/item/original-apple-iphone-x-64gb-3-month-old-9-month-ID1miPCL.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/9c4c42t2mzxs-IN/image;s=144x108;in_;slot=1;filename=9c4c42t2mzxs-IN_.jpg
Apple iPhone 6 out warranty mint condition dent,Rs. 12999,olx.in,https://www.olx.in/item/apple-iphone-6-out-warranty-mint-condition-dent-ID1miPyN.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/4q7w2pexpp4j-IN/image;s=144x108;in_;slot=1;filename=4q7w2pexpp4j-IN_.jpg
apple i phone all top model ios version,Rs. 15000,olx.in,https://www.olx.in/item/apple-i-phone-all-top-model-ios-version-ID1miPxj.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/cbzvtrrsgvbx1-IN/image;s=144x108;in_;slot=1;filename=cbzvtrrsgvbx1-IN_.jpg
affordable price apple all model cod yes,Rs. 16500,olx.in,https://www.olx.in/item/affordable-price-apple-all-model-cod-yes-ID1miPtr.html#f8771232c4,https://apollo-singapore.akamaized.net/v1/files/tfatsieyuyzq2-IN/image;s=144x108;in_;slot=1;filename=tfatsieyuyzq2-IN_.jpg
